,index,Fos_puncta_adj,Gad2_puncta_adj,IL34_puncta_adj,fos_status,cell_type,animal_id,image_number
37,D20_A01_G001_0001.xls,2.4674847438839995,0.0,18.506135579129992,fos-,VGlut1,D20,1
38,D20_A01_G001_0001.xls,43.02734019181427,35.059314230367185,0.0,fos+,Gad2,D20,1
39,D20_A01_G001_0001.xls,9.644247695408003,0.0,19.288495390816006,fos+,VGlut1,D20,1
40,D20_A01_G001_0001.xls,6.2749766920683,1.7928504834480856,15.239229109308729,fos+,VGlut1,D20,1
42,D20_A01_G001_0001.xls,7.33731965706629,0.8152577396740323,6.522061917392258,fos+,VGlut1,D20,1
43,D20_A01_G001_0001.xls,12.414929106555505,16.929448781666597,4.514519675111092,fos+,Gad2,D20,1
44,D20_A01_G001_0001.xls,5.987844500239382,7.484805625299228,0.0,fos-,Gad2,D20,1
45,D20_A01_G001_0001.xls,16.870473419856364,0.0,22.197991341916268,fos+,VGlut1,D20,1
47,D20_A01_G001_0001.xls,13.037724573293831,0.0,11.951247525519348,fos+,VGlut1,D20,1
48,D20_A01_G001_0001.xls,14.757969221618838,36.327308853215605,3.405685204988963,fos+,Gad2,D20,1
49,D20_A01_G001_0001.xls,8.275850399002039,1.0344812998752548,14.482738198253568,fos+,VGlut1,D20,1
50,D20_A01_G001_0001.xls,0.0,8.45917806363301,3.383671225453204,fos-,Gad2,D20,1
51,D20_A01_G001_0001.xls,3.608466814560067,7.216933629120134,5.4127002218401,fos-,Gad2,D20,1
52,D20_A01_G001_0001.xls,5.140776540186746,2.2031899457943194,14.687932971962132,fos-,VGlut1,D20,1
53,D20_A01_G001_0001.xls,7.328333868585583,4.885555912390389,9.771111824780778,fos+,VGlut1,D20,1
54,D20_A01_G001_0001.xls,6.772437004431184,9.782409006400599,11.287395007385308,fos+,Gad2,D20,1
55,D20_A01_G001_0001.xls,4.7152686032441355,0.0,14.145805809732407,fos-,VGlut1,D20,1
56,D20_A01_G001_0001.xls,7.884547103151666,0.0,15.769094206303333,fos+,VGlut1,D20,1
57,D20_A01_G001_0001.xls,1.3745704467353952,2.7491408934707904,8.247422680412372,fos-,VGlut1,D20,1
59,D20_A01_G001_0001.xls,10.02797824700731,1.671329707834552,10.02797824700731,fos+,VGlut1,D20,1
60,D20_A01_G001_0001.xls,7.657010261746507,10.441377629654328,10.441377629654328,fos+,Gad2,D20,1
61,D20_A01_G001_0001.xls,1.8317500054782563,0.0,9.15875002739128,fos-,VGlut1,D20,1
63,D20_A01_G001_0001.xls,46.180396029057974,31.597113072513352,19.44437727539283,fos+,Gad2,D20,1
64,D20_A01_G001_0001.xls,29.287634717866982,1.50192998553164,13.517369869784762,fos+,VGlut1,D20,1
65,D20_A01_G001_0001.xls,7.70620833290218,3.85310416645109,28.898281248383174,fos+,VGlut1,D20,1
66,D20_A01_G001_0001.xls,5.010036994279514,3.34002466285301,5.010036994279514,fos-,VGlut1,D20,1
67,D20_A01_G001_0001.xls,5.960020138349296,0.0,5.960020138349296,fos-,VGlut1,D20,1
68,D20_A01_G001_0001.xls,1.6085652960284422,32.17130592056884,11.259957072199095,fos-,Gad2,D20,1
69,D20_A01_G001_0001.xls,11.583526138759812,0.0,17.37528920813972,fos+,VGlut1,D20,1
70,D20_A01_G001_0001.xls,10.859453786177328,38.00808825162065,9.049544821814441,fos+,Gad2,D20,1
71,D20_A01_G001_0001.xls,20.686244102203766,6.295813422409841,8.994019174871202,fos+,VGlut1,D20,1
73,D20_A01_G001_0001.xls,11.508892569971628,13.427041331633566,3.8362975233238767,fos+,Gad2,D20,1
74,D20_A01_G001_0001.xls,24.01435301792136,18.363917013704565,9.181958506852283,fos+,Gad2,D20,1
75,D20_A01_G001_0001.xls,4.477007312982678,44.77007312982679,12.311770110702367,fos-,Gad2,D20,1
76,D20_A01_G001_0001.xls,10.117975320514226,2.023595064102845,10.117975320514226,fos+,VGlut1,D20,1
0,D20_A01_G002_0001.xls,9.705722059105469,0.8823383690095881,5.294030214057528,fos+,VGlut1,D20,2
1,D20_A01_G002_0001.xls,9.18927593438479,0.0,6.891956950788592,fos+,VGlut1,D20,2
2,D20_A01_G002_0001.xls,9.624485103655795,16.04080850609299,13.634687230179042,fos+,Gad2,D20,2
3,D20_A01_G002_0001.xls,0.0,0.0,7.107792187603372,fos-,VGlut1,D20,2
7,D20_A01_G002_0001.xls,1.6510205663109374,18.16122622942031,0.8255102831554687,fos-,Gad2,D20,2
8,D20_A01_G002_0001.xls,0.0,12.231877089942074,0.0,fos-,Gad2,D20,2
11,D20_A01_G002_0001.xls,26.415815308564746,42.558813552687646,1.4675452949202636,fos+,Gad2,D20,2
14,D20_A01_G002_0001.xls,10.749117780825038,0.0,8.360424940641696,fos+,VGlut1,D20,2
20,D20_A01_G002_0001.xls,2.279337356118916,7.977680746416207,1.139668678059458,fos-,Gad2,D20,2
22,D20_A01_G002_0001.xls,11.570324584420973,8.677743438315732,0.0,fos+,Gad2,D20,2
23,D20_A01_G002_0001.xls,21.142159212692007,0.0,24.16246767164801,fos+,VGlut1,D20,2
25,D20_A01_G002_0001.xls,14.678731040743891,39.14328277531704,6.523880462552841,fos+,Gad2,D20,2
27,D20_A01_G002_0001.xls,34.18172421039953,3.4181724210399524,18.230252912213082,fos+,VGlut1,D20,2
28,D20_A01_G002_0001.xls,15.041295041615523,0.0,23.24563779158763,fos+,VGlut1,D20,2
30,D20_A01_G002_0001.xls,12.623859231451922,12.623859231451922,10.681727041997778,fos+,Gad2,D20,2
34,D20_A01_G002_0001.xls,7.089038303788359,2.025439515368103,5.063598788420257,fos+,VGlut1,D20,2
36,D20_A01_G002_0001.xls,21.925284288515186,1.2180713493619548,13.398784842981502,fos+,VGlut1,D20,2
38,D20_A01_G002_0001.xls,0.0,0.0,5.794033837902614,fos-,VGlut1,D20,2
41,D20_A01_G002_0001.xls,17.91922023393201,0.0,8.959610116966005,fos+,VGlut1,D20,2
43,D20_A01_G002_0001.xls,1.6006094508055362,20.807922860471972,0.0,fos-,Gad2,D20,2
44,D20_A01_G002_0001.xls,19.716162985663743,0.0,5.633189424475355,fos+,VGlut1,D20,2
45,D20_A01_G002_0001.xls,29.01676786578328,0.0,6.045159972038183,fos+,VGlut1,D20,2
49,D20_A01_G002_0001.xls,9.73381267467093,0.0,8.652277933040827,fos+,VGlut1,D20,2
51,D20_A01_G002_0001.xls,10.601305751648365,5.300652875824182,5.300652875824182,fos+,VGlut1,D20,2
52,D20_A01_G002_0001.xls,27.70713194122417,7.291350510848465,23.33232163471509,fos+,Gad2,D20,2
57,D20_A01_G002_0001.xls,2.439071955748947,14.63443173449368,1.2195359778744734,fos-,Gad2,D20,2
58,D20_A01_G002_0001.xls,3.6607150504379833,30.50595875364986,0.0,fos-,Gad2,D20,2
60,D20_A01_G002_0001.xls,19.572668528543907,35.74139470429757,1.7019711763951224,fos+,Gad2,D20,2
61,D20_A01_G002_0001.xls,12.327639524892291,0.8218426349928194,13.14948215988511,fos+,VGlut1,D20,2
62,D20_A01_G002_0001.xls,21.00198826289876,1.6155375586845202,7.269919014080341,fos+,VGlut1,D20,2
64,D20_A01_G002_0001.xls,33.67922156436636,1.7271395674034031,12.953546755525524,fos+,VGlut1,D20,2
65,D20_A01_G002_0001.xls,16.70465877492215,0.0,12.849737519170885,fos+,VGlut1,D20,2
66,D20_A01_G002_0001.xls,39.035788036367656,0.0,29.613356441382358,fos+,VGlut1,D20,2
67,D20_A01_G002_0001.xls,22.93356562369786,0.0,20.519506084361243,fos+,VGlut1,D20,2
71,D20_A01_G002_0001.xls,6.317566614004854,11.371619905208737,1.2635133228009707,fos+,Gad2,D20,2
72,D20_A01_G002_0001.xls,5.523824358298768,0.0,5.523824358298768,fos-,VGlut1,D20,2
73,D20_A01_G002_0001.xls,7.952792429945415,0.0,15.90558485989083,fos+,VGlut1,D20,2
76,D20_A01_G002_0001.xls,10.702268431495813,19.977567738792185,4.994391934698046,fos+,Gad2,D20,2
78,D20_A01_G002_0001.xls,3.9445344780016285,30.241430998012486,3.9445344780016285,fos-,Gad2,D20,2
79,D20_A01_G002_0001.xls,24.931437665439194,1.3121809297599576,10.49744743807966,fos+,VGlut1,D20,2
80,D20_A01_G002_0001.xls,9.34308767121159,0.0,18.68617534242318,fos+,VGlut1,D20,2
81,D20_A01_G002_0001.xls,3.212699995509593,2.141799997006395,7.496299989522384,fos-,VGlut1,D20,2
82,D20_A01_G002_0001.xls,8.679688937197676,0.0,8.679688937197676,fos+,VGlut1,D20,2
84,D20_A01_G002_0001.xls,25.008885378298594,1.3162571251736104,21.060114002777766,fos+,VGlut1,D20,2
85,D20_A01_G002_0001.xls,32.0,37.714285714285715,3.4285714285714284,fos+,Gad2,D20,2
3,D20_A01_G003_0001.xls,31.96697385255788,0.0,18.266842201461646,fos+,VGlut1,D20,3
4,D20_A01_G003_0001.xls,10.234544200668413,6.298181046565177,7.085453677385825,fos+,VGlut1,D20,3
5,D20_A01_G003_0001.xls,7.026518416734642,1.7566296041836604,17.566296041836605,fos+,VGlut1,D20,3
7,D20_A01_G003_0001.xls,29.421333678114586,1.7306666869479168,25.960000304218756,fos+,VGlut1,D20,3
8,D20_A01_G003_0001.xls,6.263897856104113,56.37508070493701,1.5659744640260282,fos+,Gad2,D20,3
10,D20_A01_G003_0001.xls,5.006090580581029,0.0,6.674787440774706,fos-,VGlut1,D20,3
11,D20_A01_G003_0001.xls,3.5024307947123217,0.0,5.253646192068483,fos-,VGlut1,D20,3
13,D20_A01_G003_0001.xls,38.911488892335086,3.1549855858650075,22.08489910105505,fos+,VGlut1,D20,3
15,D20_A01_G003_0001.xls,37.474127805298934,2.882625215792226,25.94362694213003,fos+,VGlut1,D20,3
16,D20_A01_G003_0001.xls,27.574277448096712,1.4512777604261429,27.574277448096712,fos+,VGlut1,D20,3
17,D20_A01_G003_0001.xls,2.0668501904494465,8.267400761797786,2.0668501904494465,fos-,Gad2,D20,3
18,D20_A01_G003_0001.xls,37.64177276787612,4.343281473216475,5.791041964288634,fos+,VGlut1,D20,3
19,D20_A01_G003_0001.xls,31.22974139645062,3.2306629030810985,15.076426881045128,fos+,VGlut1,D20,3
20,D20_A01_G003_0001.xls,42.07911585112047,68.19718775871249,11.608031958929786,fos+,Gad2,D20,3
21,D20_A01_G003_0001.xls,13.89763935651317,34.74409839128293,3.4744098391282927,fos+,Gad2,D20,3
22,D20_A01_G003_0001.xls,16.981003009586132,54.716565253110865,3.7735562243524736,fos+,Gad2,D20,3
23,D20_A01_G003_0001.xls,16.974470757041168,0.0,14.85266191241102,fos+,VGlut1,D20,3
24,D20_A01_G003_0001.xls,37.36466029265943,10.675617226474122,22.418796175595656,fos+,Gad2,D20,3
26,D20_A01_G003_0001.xls,21.204024675044828,7.572865955373153,24.233171057194088,fos+,Gad2,D20,3
28,D20_A01_G003_0001.xls,17.295726950466914,49.72521498259237,2.1619658688083643,fos+,Gad2,D20,3
29,D20_A01_G003_0001.xls,4.176179159717272,1.3920597199057574,11.136477759246059,fos-,VGlut1,D20,3
30,D20_A01_G003_0001.xls,23.240172001703833,16.404827295320352,4.101206823830088,fos+,Gad2,D20,3
31,D20_A01_G003_0001.xls,11.715253554725692,0.0,16.401354976615973,fos+,VGlut1,D20,3
32,D20_A01_G003_0001.xls,7.783579251174449,10.118653026526784,11.675368876761674,fos+,Gad2,D20,3
35,D20_A01_G003_0001.xls,15.881738433855478,69.8796491089641,7.940869216927739,fos+,Gad2,D20,3
37,D20_A01_G003_0001.xls,23.09668883788088,28.870861047351102,4.330629157102665,fos+,Gad2,D20,3
39,D20_A01_G003_0001.xls,24.113495125658165,65.64229228651391,9.377470326644843,fos+,Gad2,D20,3
40,D20_A01_G003_0001.xls,33.28981789551215,5.944610338484313,13.078142744665488,fos+,VGlut1,D20,3
41,D20_A01_G003_0001.xls,29.575093754771625,3.4794227946790146,13.917691178716058,fos+,VGlut1,D20,3
42,D20_A01_G003_0001.xls,8.137200026422061,3.2548800105688245,11.392080036990885,fos+,VGlut1,D20,3
43,D20_A01_G003_0001.xls,42.73880526403033,0.0,10.360922488249777,fos+,VGlut1,D20,3
45,D20_A01_G003_0001.xls,29.47225988486073,1.551171572887407,21.716402020423697,fos+,VGlut1,D20,3
46,D20_A01_G003_0001.xls,32.93580717159025,0.7659490039904708,20.68062310774271,fos+,VGlut1,D20,3
48,D20_A01_G003_0001.xls,24.914428007582693,0.9582472310608727,9.582472310608727,fos+,VGlut1,D20,3
49,D20_A01_G003_0001.xls,35.74220980264299,0.0,22.33888112665187,fos+,VGlut1,D20,3
50,D20_A01_G003_0001.xls,24.30212317255305,0.0,12.151061586276525,fos+,VGlut1,D20,3
51,D20_A01_G003_0001.xls,19.24433903230363,0.0,25.65911870973817,fos+,VGlut1,D20,3
52,D20_A01_G003_0001.xls,28.693960812546496,2.207227754811269,19.86504979330142,fos+,VGlut1,D20,3
53,D20_A01_G003_0001.xls,15.365918497812311,0.0,20.953525224289514,fos+,VGlut1,D20,3
54,D20_A01_G003_0001.xls,17.329384067628293,7.87699275801286,22.055579722436004,fos+,Gad2,D20,3
55,D20_A01_G003_0001.xls,18.871359523424456,3.3302399158984337,19.9814394953906,fos+,VGlut1,D20,3
56,D20_A01_G003_0001.xls,38.45161328007573,1.7089605902255882,18.79856649248147,fos+,VGlut1,D20,3
58,D20_A01_G003_0001.xls,35.68777380085247,16.654294440397816,2.379184920056831,fos+,Gad2,D20,3
60,D20_A01_G003_0001.xls,24.413419770019242,9.389776834622785,3.7559107338491136,fos+,Gad2,D20,3
61,D20_A01_G003_0001.xls,36.88770070239072,1.4187577193227197,25.537638947808958,fos+,VGlut1,D20,3
63,D20_A01_G003_0001.xls,17.33982630540202,3.059969348012122,5.099948913353536,fos+,VGlut1,D20,3
65,D20_A01_G003_0001.xls,28.867464772353888,6.336760559785,26.051126745782778,fos+,VGlut1,D20,3
66,D20_A01_G003_0001.xls,30.643709134454088,34.47417277626085,5.745695462710143,fos+,Gad2,D20,3
67,D20_A01_G003_0001.xls,23.867732703786366,5.114514150811364,20.458056603245456,fos+,VGlut1,D20,3
68,D20_A01_G003_0001.xls,17.51035841289877,13.823967168077976,3.686391244820794,fos+,Gad2,D20,3
69,D20_A01_G003_0001.xls,21.262690840737463,7.833622941324328,4.476355966471044,fos+,Gad2,D20,3
70,D20_A01_G003_0001.xls,11.261514925523354,4.826363539510009,9.652727079020018,fos+,VGlut1,D20,3
71,D20_A01_G003_0001.xls,38.269670316232336,0.0,24.762727851679745,fos+,VGlut1,D20,3
72,D20_A01_G003_0001.xls,15.393338604123713,16.676116821134023,19.24167325515464,fos+,Gad2,D20,3
75,D20_A01_G003_0001.xls,5.31962041858893,5.31962041858893,8.86603403098155,fos-,VGlut1,D20,3
76,D20_A01_G003_0001.xls,8.882919713348008,7.994627742013207,5.3297518280088045,fos+,Gad2,D20,3
77,D20_A01_G003_0001.xls,32.58501967949034,32.58501967949034,5.145003107287948,fos+,Gad2,D20,3
78,D20_A01_G003_0001.xls,35.504679384120365,46.15608319935647,14.201871753648147,fos+,Gad2,D20,3
79,D20_A01_G003_0001.xls,7.975244808959689,45.85765765151821,9.96905601119961,fos+,Gad2,D20,3
0,D20_A01_G004_0001.xls,25.57306836238087,2.3248243965800786,32.5475415521211,fos+,VGlut1,D20,4
1,D20_A01_G004_0001.xls,25.47565194963412,2.1229709958028433,21.229709958028433,fos+,VGlut1,D20,4
3,D20_A01_G004_0001.xls,4.854015498690173,0.0,19.416061994760692,fos-,VGlut1,D20,4
4,D20_A01_G004_0001.xls,21.172535439064145,0.0,14.5561181143566,fos+,VGlut1,D20,4
5,D20_A01_G004_0001.xls,16.032363507226297,1.3360302922688583,20.04045438403287,fos+,VGlut1,D20,4
6,D20_A01_G004_0001.xls,21.053616002381553,0.0,18.71432533545027,fos+,VGlut1,D20,4
7,D20_A01_G004_0001.xls,48.433102084306846,3.5876371914301366,41.25782770144657,fos+,VGlut1,D20,4
8,D20_A01_G004_0001.xls,25.827359348806993,0.0,36.70203696935731,fos+,VGlut1,D20,4
9,D20_A01_G004_0001.xls,26.032791460185894,2.366617405471445,9.46646962188578,fos+,VGlut1,D20,4
10,D20_A01_G004_0001.xls,30.468298529445267,0.0,21.76307037817519,fos+,VGlut1,D20,4
11,D20_A01_G004_0001.xls,34.871859997484925,46.49581332997991,7.26497083280936,fos+,Gad2,D20,4
12,D20_A01_G004_0001.xls,20.177563544423524,1.68146362870196,35.31073620274117,fos+,VGlut1,D20,4
13,D20_A01_G004_0001.xls,17.73843842140998,2.2173048026762476,11.08652401338124,fos+,VGlut1,D20,4
14,D20_A01_G004_0001.xls,35.851969549098364,4.2178787704821605,37.96090893433944,fos+,VGlut1,D20,4
15,D20_A01_G004_0001.xls,25.919554231530032,28.275877343487306,7.068969335871826,fos+,Gad2,D20,4
16,D20_A01_G004_0001.xls,4.973689217432471,12.434223043581179,2.4868446087162357,fos-,Gad2,D20,4
17,D20_A01_G004_0001.xls,53.2571781257209,31.621449512146786,43.27145722714823,fos+,Gad2,D20,4
19,D20_A01_G004_0001.xls,6.010747365972055,56.10030874907251,6.010747365972055,fos+,Gad2,D20,4
20,D20_A01_G004_0001.xls,35.42321227259169,1.3624312412535267,10.899449930028213,fos+,VGlut1,D20,4
21,D20_A01_G004_0001.xls,21.844648867668813,6.553394660300643,24.029113754435695,fos+,VGlut1,D20,4
22,D20_A01_G004_0001.xls,15.477001293213792,2.2110001847448273,11.055000923724137,fos+,VGlut1,D20,4
23,D20_A01_G004_0001.xls,74.29623815866114,48.87910405175075,23.461969944840362,fos+,Gad2,D20,4
24,D20_A01_G004_0001.xls,19.455925216287447,0.0,23.779464153240216,fos+,VGlut1,D20,4
25,D20_A01_G004_0001.xls,4.97953396042009,2.489766980210045,7.469300940630135,fos-,VGlut1,D20,4
26,D20_A01_G004_0001.xls,26.392056241442393,12.567645829258284,28.90558540729405,fos+,Gad2,D20,4
27,D20_A01_G004_0001.xls,17.586205069035234,4.3965512672588085,21.98275633629404,fos+,VGlut1,D20,4
28,D20_A01_G004_0001.xls,21.586365579946587,26.567834559934262,24.907344899938373,fos+,Gad2,D20,4
29,D20_A01_G004_0001.xls,39.95711390088214,1.6648797458700892,33.29759491740179,fos+,VGlut1,D20,4
30,D20_A01_G004_0001.xls,43.728825820988355,42.578067246751814,16.1106200393115,fos+,Gad2,D20,4
31,D20_A01_G004_0001.xls,55.9833543696378,3.6118293141701803,18.059146570850903,fos+,VGlut1,D20,4
32,D20_A01_G004_0001.xls,10.944169353692063,4.690358294439456,6.253811059252608,fos+,VGlut1,D20,4
34,D20_A01_G004_0001.xls,12.658128547232046,0.9737021959409264,26.289959290405015,fos+,VGlut1,D20,4
35,D20_A01_G004_0001.xls,23.132832780850578,11.566416390425289,13.879699668510346,fos+,Gad2,D20,4
36,D20_A01_G004_0001.xls,20.075850319600175,1.8250773017818342,6.38777055623642,fos+,VGlut1,D20,4
37,D20_A01_G004_0001.xls,5.45899188073249,0.0,15.012227672014344,fos-,VGlut1,D20,4
38,D20_A01_G004_0001.xls,40.74979696644237,0.0,21.573421923410667,fos+,VGlut1,D20,4
0,D21_A01_G001_0001.xls,11.662507247882987,0.0,8.330362319916421,fos+,VGlut1,D21,1
3,D21_A01_G001_0001.xls,0.0,1.797274579655058,5.391823738965174,fos-,VGlut1,D21,1
7,D21_A01_G001_0001.xls,3.2713306622657576,45.798629271720614,0.0,fos-,Gad2,D21,1
8,D21_A01_G001_0001.xls,12.589384514795793,36.509215092907795,2.5178769029591583,fos+,Gad2,D21,1
13,D21_A01_G001_0001.xls,11.306790650169052,0.8076279035835038,7.2686511322515335,fos+,VGlut1,D21,1
14,D21_A01_G001_0001.xls,5.742159883089008,8.613239824633512,0.0,fos-,Gad2,D21,1
16,D21_A01_G001_0001.xls,0.0,0.0,7.458928999044871,fos-,VGlut1,D21,1
17,D21_A01_G001_0001.xls,9.657543871562211,0.0,13.520561420187095,fos+,VGlut1,D21,1
20,D21_A01_G001_0001.xls,0.0,39.940418041646424,11.74718177695483,fos-,Gad2,D21,1
23,D21_A01_G001_0001.xls,0.0,8.730498221621916,4.365249110810958,fos-,Gad2,D21,1
24,D21_A01_G001_0001.xls,15.109696079984987,35.255957519964966,3.7774240199962468,fos+,Gad2,D21,1
25,D21_A01_G001_0001.xls,5.983992709930756,22.439972662240333,1.495998177482689,fos-,Gad2,D21,1
26,D21_A01_G001_0001.xls,7.485291201767523,0.0,11.227936802651286,fos+,VGlut1,D21,1
27,D21_A01_G001_0001.xls,4.9146689700177895,2.4573344850088947,7.372003455026684,fos-,VGlut1,D21,1
28,D21_A01_G001_0001.xls,8.312620979440588,55.417473196270585,1.3854368299067645,fos+,Gad2,D21,1
35,D21_A01_G001_0001.xls,0.8623544592631207,1.7247089185262414,6.036481214841845,fos-,VGlut1,D21,1
37,D21_A01_G001_0001.xls,0.0,1.330994344736309,7.985966068417854,fos-,VGlut1,D21,1
38,D21_A01_G001_0001.xls,24.052398278218664,1.265915698853614,16.45690408509698,fos+,VGlut1,D21,1
39,D21_A01_G001_0001.xls,12.770386172845665,39.37535736627414,1.0641988477371387,fos+,Gad2,D21,1
42,D21_A01_G001_0001.xls,0.0,0.0,17.1184809799996,fos-,VGlut1,D21,1
49,D21_A01_G001_0001.xls,10.919255814683666,0.0,7.2795038764557765,fos+,VGlut1,D21,1
50,D21_A01_G001_0001.xls,3.92152764053876,24.836341723412147,10.457407041436692,fos-,Gad2,D21,1
53,D21_A01_G001_0001.xls,20.727107839407566,1.4805077028148261,14.805077028148261,fos+,VGlut1,D21,1
55,D21_A01_G001_0001.xls,1.1347852544962334,2.2695705089924667,7.943496781473634,fos-,VGlut1,D21,1
56,D21_A01_G001_0001.xls,2.234317299058043,0.0,8.937269196232172,fos-,VGlut1,D21,1
57,D21_A01_G001_0001.xls,1.7794353789853068,0.0,5.338306136955921,fos-,VGlut1,D21,1
58,D21_A01_G001_0001.xls,5.067242484052946,0.0,6.334053105066183,fos-,VGlut1,D21,1
60,D21_A01_G001_0001.xls,8.726403302014765,2.181600825503691,11.998804540270303,fos+,VGlut1,D21,1
65,D21_A01_G001_0001.xls,8.429914671810963,27.397222683385632,5.619943114540642,fos+,Gad2,D21,1
66,D21_A01_G001_0001.xls,1.975051116683221,0.0,5.925153350049663,fos-,VGlut1,D21,1
70,D21_A01_G001_0001.xls,3.022070298918241,0.0,12.088281195672964,fos-,VGlut1,D21,1
71,D21_A01_G001_0001.xls,3.348745109685505,0.0,11.162483698951684,fos-,VGlut1,D21,1
73,D21_A01_G001_0001.xls,2.6997693809669716,1.3498846904834858,5.399538761933943,fos-,VGlut1,D21,1
0,D21_A01_G002_0001.xls,18.51888412269424,0.0,6.172961374231413,fos+,VGlut1,D21,2
4,D21_A01_G002_0001.xls,0.0,0.0,10.112947072978676,fos-,VGlut1,D21,2
6,D21_A01_G002_0001.xls,1.6341738629729656,11.439217040810759,4.902521588918897,fos-,Gad2,D21,2
9,D21_A01_G002_0001.xls,2.508120123094445,18.810900923208337,5.01624024618889,fos-,Gad2,D21,2
10,D21_A01_G002_0001.xls,12.557332011482018,0.0,11.772498760764393,fos+,VGlut1,D21,2
11,D21_A01_G002_0001.xls,0.0,0.0,9.312605182921775,fos-,VGlut1,D21,2
12,D21_A01_G002_0001.xls,5.049663318537086,0.0,25.24831659268543,fos-,VGlut1,D21,2
14,D21_A01_G002_0001.xls,13.134453752728662,3.5821237507441803,14.328495002976721,fos+,VGlut1,D21,2
15,D21_A01_G002_0001.xls,7.035531567174247,4.690354378116165,5.862942972645206,fos+,VGlut1,D21,2
18,D21_A01_G002_0001.xls,1.8873908261792995,7.549563304717198,5.662172478537898,fos-,Gad2,D21,2
19,D21_A01_G002_0001.xls,2.202429689677065,0.0,8.80971875870826,fos-,VGlut1,D21,2
20,D21_A01_G002_0001.xls,1.5658665557511189,0.0,10.961065890257833,fos-,VGlut1,D21,2
21,D21_A01_G002_0001.xls,26.093717599849402,39.1405763997741,9.132801159947292,fos+,Gad2,D21,2
22,D21_A01_G002_0001.xls,0.0,28.550596002672595,0.0,fos-,Gad2,D21,2
23,D21_A01_G002_0001.xls,18.950879218507566,42.639478241642024,1.5792399348756305,fos+,Gad2,D21,2
26,D21_A01_G002_0001.xls,0.0,15.545329474832773,6.218131789933109,fos-,Gad2,D21,2
27,D21_A01_G002_0001.xls,10.792143130095651,0.0,9.353190712749564,fos+,VGlut1,D21,2
29,D21_A01_G002_0001.xls,13.549634490520015,0.0,20.94034421262184,fos+,VGlut1,D21,2
30,D21_A01_G002_0001.xls,3.707067457133639,25.02270533565206,5.560601185700458,fos-,Gad2,D21,2
31,D21_A01_G002_0001.xls,1.633944234073681,1.633944234073681,19.607330808884175,fos-,VGlut1,D21,2
32,D21_A01_G002_0001.xls,1.4394412887357217,4.318323866207166,5.757765154942887,fos-,VGlut1,D21,2
34,D21_A01_G002_0001.xls,14.50915497594954,0.0,6.218209275406945,fos+,VGlut1,D21,2
35,D21_A01_G002_0001.xls,3.5633093104287474,4.751079080571663,8.314388391000412,fos-,VGlut1,D21,2
36,D21_A01_G002_0001.xls,2.4516053346357487,0.0,5.7204124474834135,fos-,VGlut1,D21,2
39,D21_A01_G002_0001.xls,8.449526063621397,19.011433643148145,4.224763031810698,fos+,Gad2,D21,2
40,D21_A01_G002_0001.xls,7.217489195682106,0.0,7.217489195682106,fos+,VGlut1,D21,2
41,D21_A01_G002_0001.xls,2.36902271450905,9.4760908580362,5.922556786272624,fos-,Gad2,D21,2
43,D21_A01_G002_0001.xls,0.0,24.787241832343597,0.0,fos-,Gad2,D21,2
45,D21_A01_G002_0001.xls,16.595818356765378,15.410402759853568,4.741662387647252,fos+,Gad2,D21,2
48,D21_A01_G002_0001.xls,33.91381354766232,30.30596104259186,0.7215705010140919,fos+,Gad2,D21,2
52,D21_A01_G002_0001.xls,3.870068923792192,0.0,6.450114872986986,fos-,VGlut1,D21,2
53,D21_A01_G002_0001.xls,36.746992980974454,0.0,18.373496490487227,fos+,VGlut1,D21,2
54,D21_A01_G002_0001.xls,7.006268466432288,0.0,17.51567116608072,fos+,VGlut1,D21,2
55,D21_A01_G002_0001.xls,8.1071962945996,1.62143925891992,11.35007481243944,fos+,VGlut1,D21,2
56,D21_A01_G002_0001.xls,15.627673255039674,11.515127661608181,6.58007294949039,fos+,Gad2,D21,2
57,D21_A01_G002_0001.xls,0.0,0.0,11.541213381355037,fos-,VGlut1,D21,2
59,D21_A01_G002_0001.xls,8.017368878045954,0.0,19.24168530731029,fos+,VGlut1,D21,2
60,D21_A01_G002_0001.xls,5.813210037267843,1.1626420074535686,8.138494052174979,fos-,VGlut1,D21,2
64,D21_A01_G002_0001.xls,12.871006392662688,16.303274764039404,6.864536742753433,fos+,Gad2,D21,2
68,D21_A01_G002_0001.xls,2.145839835531016,0.0,12.875039013186097,fos-,VGlut1,D21,2
69,D21_A01_G002_0001.xls,7.162698081346461,0.0,16.474205587096858,fos+,VGlut1,D21,2
71,D21_A01_G002_0001.xls,7.186179687199925,0.0,8.212776785371343,fos+,VGlut1,D21,2
73,D21_A01_G002_0001.xls,5.808577039018293,0.0,5.808577039018293,fos-,VGlut1,D21,2
74,D21_A01_G002_0001.xls,18.42032912743083,43.925400226950444,2.833896788835512,fos+,Gad2,D21,2
75,D21_A01_G002_0001.xls,6.68100884293747,0.8351261053671838,9.186387159039022,fos+,VGlut1,D21,2
76,D21_A01_G002_0001.xls,9.631631740580168,0.0,5.5037895660458105,fos+,VGlut1,D21,2
77,D21_A01_G002_0001.xls,2.825587896697261,0.9418626322324202,16.953527380183566,fos-,VGlut1,D21,2
79,D21_A01_G002_0001.xls,1.379207586988611,0.0,17.92969863085194,fos-,VGlut1,D21,2
